"subjectActivity"	"tBodyAccmeanX"	"tBodyAccmeanY"	"tBodyAccmeanZ"	"tBodyAccstdX"	"tBodyAccstdY"	"tBodyAccstdZ"	"tGravityAccmeanX"	"tGravityAccmeanY"	"tGravityAccmeanZ"	"tGravityAccstdX"	"tGravityAccstdY"	"tGravityAccstdZ"	"tBodyAccJerkmeanX"	"tBodyAccJerkmeanY"	"tBodyAccJerkmeanZ"	"tBodyAccJerkstdX"	"tBodyAccJerkstdY"	"tBodyAccJerkstdZ"	"tBodyGyromeanX"	"tBodyGyromeanY"	"tBodyGyromeanZ"	"tBodyGyrostdX"	"tBodyGyrostdY"	"tBodyGyrostdZ"	"tBodyGyroJerkmeanX"	"tBodyGyroJerkmeanY"	"tBodyGyroJerkmeanZ"	"tBodyGyroJerkstdX"	"tBodyGyroJerkstdY"	"tBodyGyroJerkstdZ"	"tBodyAccMagmean"	"tBodyAccMagstd"	"tGravityAccMagmean"	"tGravityAccMagstd"	"tBodyAccJerkMagmean"	"tBodyAccJerkMagstd"	"tBodyGyroMagmean"	"tBodyGyroMagstd"	"tBodyGyroJerkMagmean"	"tBodyGyroJerkMagstd"	"fBodyAccmeanX"	"fBodyAccmeanY"	"fBodyAccmeanZ"	"fBodyAccstdX"	"fBodyAccstdY"	"fBodyAccstdZ"	"fBodyAccJerkmeanX"	"fBodyAccJerkmeanY"	"fBodyAccJerkmeanZ"	"fBodyAccJerkstdX"	"fBodyAccJerkstdY"	"fBodyAccJerkstdZ"	"fBodyGyromeanX"	"fBodyGyromeanY"	"fBodyGyromeanZ"	"fBodyGyrostdX"	"fBodyGyrostdY"	"fBodyGyrostdZ"	"fBodyAccMagmean"	"fBodyAccMagstd"	"fBodyBodyAccJerkMagmean"	"fBodyBodyAccJerkMagstd"	"fBodyBodyGyroMagmean"	"fBodyBodyGyroMagstd"	"fBodyBodyGyroJerkMagmean"	"fBodyBodyGyroJerkMagstd"
"3_SITTING"	-0.528785335875	-0.760978183269231	-0.650084209257692	-0.414610348942308	-0.521173526884615	-0.442597471092308	-0.539240342019231	-0.518342531538462	-0.543096887211538	-0.465601711598077	-0.759904008846154	-0.439404833230769	-0.342236290557692	-0.13349288425	-0.305300831076923	-0.664173612705769	-0.0194897656884615	-0.835035372830769	-0.255853278083731	-0.761104460326923	-0.696594283596154	-0.367282035019231	-0.728534844884615	-0.617798876115385	-0.449778628057692	-0.883746177807692	-0.522437640211538	-0.526871572936538	-0.589075512861538	-0.162192922673077	-0.897694065884615	-0.512316373740385	-0.441129849288462	-0.511637688884615	-0.658484734	-0.65438495725	-0.588194239769231	-0.326668949038462	-0.736386757576923	-0.596257863038462	-0.548149974701923	-0.638873956084615	-0.909211008461538	-0.458576206628846	-0.296587154965385	-0.363754711496154	-0.153014468325	-0.843646234692308	-0.357424000257692	-0.624934902692308	-0.907042715	-0.509785509042308	-0.259405681057692	-0.501611671803846	-0.282705375490385	-0.752209020173077	-0.582065118673077	-0.734864528403846	-0.4836042655	-0.690897453946154	-0.842901612826923	-0.570776086638462	-0.206618077001923	-0.239362453767308	-0.682399023307692	-0.511240832690385
"3_STANDING"	-0.601236700311475	-0.624177240137705	-0.929903829147541	-0.402078589180328	-0.246762061901639	-0.475128087881967	-0.367925059312787	-0.728231836229508	-0.497638515688525	-0.674061305557377	-0.656522274213115	-0.317861530644262	-0.685776116426229	-0.120841983180328	-0.524834827737705	-0.862604929672131	-0.354640907027869	-0.537889719732787	-0.394565849770492	-0.674097476639344	-0.892681800491803	-0.527517633852459	-0.595916881213115	-0.632198454983607	-0.40433691704918	-0.915779956393443	-0.473483862547541	-0.714209370114754	-0.524434115934426	-0.0770621867540984	-0.978418021639344	-0.630077203245902	-0.246868186608197	-0.711616183852459	-0.606617443309836	-0.587615095747541	-0.540076206067213	-0.432113473965574	-0.527993381431147	-0.705857201327869	-0.732816394508197	-0.524910950437705	-0.99054766852459	-0.671129632313115	-0.535171309737705	-0.372555982744262	-0.18020871445082	-0.427174685983607	-0.550408734409836	-0.539179131342623	-0.938110057540984	-0.572582015573771	-0.0195753935803279	-0.335869855229508	-0.206567443729508	-0.636527664098361	-0.578124043213115	-0.644010539360656	-0.531053344655738	-0.419295237770492	-0.814234486819672	-0.780586192229508	-0.100836228918033	-0.390959596847049	-0.638249785426229	-0.44376676004918
"3_WALKING"	-0.396226530587931	-0.844536101155172	-0.592249157	-0.5073607087	-0.392835333706897	-0.606529585637931	-0.535361159427586	-0.431713931193793	-0.500820315517241	-0.755558942413793	-0.573138433344828	-0.6241100676	-0.366327474568966	-0.0518289953275862	-0.577554430551724	-0.572293250051724	-0.3585067843	-0.773243366034483	-0.0823630048948276	-0.853145823103448	-0.569567005551724	-0.464349575284483	-0.793105607482759	-0.663354143925862	-0.471336964327586	-0.622526940603448	-0.378424704517241	-0.759436404655172	-0.345049139431034	-0.196412163836552	-0.761479295187931	-0.368625907327586	-0.279007939231035	-0.452512372655172	-0.372362406931035	-0.789100225355172	-0.273141699806897	-0.104834229603448	-0.554322347051724	-0.366588576034483	-0.488036873017241	-0.515083616658621	-0.786439747753448	-0.365727692241379	-0.567683090862069	-0.3705721265	-0.390063006122414	-0.451394089827586	-0.097662630493931	-0.755442546793103	-0.651072371586207	-0.467283446724138	-0.227578617181034	-0.222666502448276	-0.253221599568966	-0.60300211787931	-0.22127159662069	-0.785022464258621	-0.565396581241379	-0.666954864025862	-0.998049172413793	-0.706207850155172	-0.379360752282759	-0.527820119327586	-0.61782417247069	-0.689553163862069
"3_WALKING_DOWNSTAIRS"	-0.517721390253061	-0.785751905783673	-0.497119154174286	-0.633385778	-0.799372660146939	-0.346045504670816	-0.532753254038775	-0.404294452408163	-0.492075299571429	-0.712751768151633	-0.69181971877551	-0.548726125857143	-0.39018837105102	-0.13877430522449	-0.41006694755102	-0.637125574904082	-0.278318404571429	-0.981499546408163	-0.332076747653061	-0.812159989020408	-0.373215974836735	-0.712603257020408	-0.844265142612245	-0.58875831267551	-0.529184365836735	-0.626518540873469	-0.493514195665306	-0.749907884938775	-0.604414297530612	-0.260887253826531	-0.531563319777551	-0.488592400959184	-0.552588722285714	-0.344288850612245	-0.402330700044898	-0.772022295102041	-0.356064615602041	-0.353982535040816	-0.814679538734694	-0.318631334720816	-0.350210712687755	-0.826490258335306	-0.516618599857143	-0.511652871693878	-0.430981173569388	-0.455179175510204	-0.238840875357143	-0.432217471857143	-0.189548852522449	-0.793477389408163	-0.668012863132653	-0.500905300510204	-0.00458924451020409	-0.0888566688136735	-0.46775983044898	-0.552133770428571	-0.493078916530612	-0.801147204346939	-0.46733216263	-0.683094777493878	-0.909231461122449	-0.36438203944898	-0.513571984930612	-0.267727713587755	-0.633104890938776	-0.707436805510204
"3_WALKING_UPSTAIRS"	-0.452202878905085	-0.754319276355932	-0.782156281864407	-0.541989212457627	-0.794494303559322	-0.408938806101695	-0.428876664728814	-0.516219175864407	-0.554036280115254	-0.96369043779661	-0.62502338959661	-0.616377005050847	-0.408198095186441	-0.0335331486762712	-0.674789726305085	-0.613543056983051	-0.534173417932203	-0.953202853220339	-0.171017058559322	-0.788038104627119	-0.790419321305085	-0.514555544047458	-0.994697944576271	-0.68561710329661	-0.413229933074576	-0.591473858071186	-0.585690648691525	-0.886046797401695	-0.436166339057627	-0.40404963099322	-0.514257592791525	-0.587542318251864	-0.338875300084746	-0.482508055983051	-0.426175312627119	-0.761434705979661	-0.308991502152542	-0.21239344830339	-0.782498022018644	-0.334793098265593	-0.446394173101695	-0.837242203237288	-0.58216714939322	-0.59165846489322	-0.697008560677966	-0.336919511864407	-0.476821305762712	-0.485162827677966	-0.182456992862712	-0.865163656457627	-0.573682941311864	-0.545818969920339	-0.446743092961017	-0.169813166930508	-0.47805926061017	-0.347972798728814	-0.363974320254237	-0.654268354305085	-0.371145174033898	-0.579618837457627	-0.700351250779661	-0.36487105210339	-0.228491364838983	-0.439690327	-0.431418764847458	-0.523302336627119
"30_LAYING"	-0.609518370795714	-0.547455903344286	-0.871025240871429	-0.702690837409	-0.396114851117143	-0.5179606644	-0.1148648919	-0.86991364544	-0.671684903628571	-0.646823690928571	-0.887729268428571	-0.279105091128571	-0.3482505367	-0.471339150985714	-0.438930489575714	-0.865802949214286	-0.611272818714286	-0.6488911968	-0.640491467714286	-0.477348756212857	-0.897243649845714	-0.689549917071429	-0.664483292428571	-0.919509904	-0.564496556235714	-0.846574765285714	-0.621109422642857	-0.615266312357143	-0.490738708142857	-0.1756170736	-0.711751758914286	-0.543917385828571	-0.225988881354429	-0.906264345642857	-0.519486919952857	-0.124689791207143	-0.412855646462857	-0.5695788464	-0.2158961649	-0.257552610185714	-0.6090530038	-0.484603870928714	-0.800399250571429	-0.462819339357143	-0.386226942542857	-0.534675075585714	-0.165057681452857	-0.351805916342857	-0.303670559671429	-0.59452518406	-0.873527780628571	-0.644018205814286	-0.189452995188571	-0.398263906171429	-0.237789307971429	-0.703347593692857	-0.550598108992857	-0.542317196584286	-0.617741944348571	-0.474051486518571	-0.578666515871429	-0.548954047947143	-0.213869883571429	-0.465371332042857	-0.653357062485714	-0.469391913664286
"30_SITTING"	-0.563738717725806	-0.515970597870968	-0.754903212080645	-0.49326986313871	-0.331905747354839	-0.496222273983871	-0.229124544929032	-0.636040645317742	-0.606938059833871	-0.497916398951613	-0.832637828870968	-0.506055251937097	-0.169244792532258	-0.408508336612903	-0.617479207785484	-0.890846040516129	-0.614035671795161	-0.669463459903226	-0.639324585483871	-0.490202021419355	-0.760429554903226	-0.549684604854839	-0.571536099725806	-0.814574884806452	-0.395654521677419	-0.761581818677419	-0.591150358603226	-0.593359819516129	-0.524546521096774	-0.481216798451613	-0.781312929919355	-0.681707570769355	-0.17065349795	-0.719321253966129	-0.672182257080645	-0.200838525259677	-0.531858314193548	-0.618554412419355	-0.144515270016129	-0.318286945258065	-0.640879802506452	-0.487667235516129	-0.835130246258065	-0.44724960533871	-0.350098503158065	-0.507646313483871	-0.141897896047774	-0.438996833435484	-0.559275276483871	-0.413613888645161	-0.708180112398387	-0.624358003564516	-0.0944396957048387	-0.231593591080645	-0.0328932724854839	-0.841390947580645	-0.679791610483871	-0.459186046467742	-0.724035076806452	-0.375272299329032	-0.682190033946774	-0.794650603708065	-0.22589992378871	-0.346019368274194	-0.900843071129032	-0.686708251580645
"30_STANDING"	-0.619872535788136	-0.44774626579661	-0.829729895237288	-0.692718020427119	-0.212303853254237	-0.603287807332203	-0.00372490101694915	-0.839160171661017	-0.630422850627119	-0.458449610135593	-0.710339239033898	-0.361246323932203	-0.139199659145763	-0.519073590281356	-0.377246439359322	-0.706199669689831	-0.577186653588136	-0.526373446964407	-0.599600408003051	-0.458130569944068	-0.83175453840678	-0.660106856083051	-0.616729589401695	-0.898945556661017	-0.627133923525424	-0.855646187966102	-0.612884662711864	-0.570304359983051	-0.310247354338983	-0.246062374283051	-0.664625263491525	-0.510329229561017	-0.065365241810983	-0.821847241252542	-0.534665933457627	-0.0932380151881356	-0.493009987525424	-0.469932957169492	-0.142118775627119	-0.485735426118644	-0.578147116338983	-0.407950063510169	-0.738743003101695	-0.503756851932203	-0.246110284266102	-0.328877130551186	-0.338678335881356	-0.439941243457627	-0.207086941711864	-0.649399260050847	-0.847686056338983	-0.60175118061017	-0.144112389167797	-0.275253214420339	-0.267141461728814	-0.484648957694915	-0.487385006942373	-0.497599362	-0.800982337118644	-0.535219564118644	-0.628416553457627	-0.829276220355932	-0.423211614101695	-0.526683693186441	-0.804264952881356	-0.625329277067797
"30_WALKING"	-0.689241042661538	-0.694617068123077	-0.926002875692308	-0.672385092707692	-0.251477343553846	-0.278541000775385	-0.346048632561538	-0.943845120123077	-0.607749707861538	-0.539314120553846	-0.6940592728	-0.0524764571538461	-0.390853135058462	-0.399409484415385	-0.633934190730769	-0.851660675883077	-0.501718315907692	-0.510687836878462	-0.650257772307692	-0.720783946169231	-0.892249252384615	-0.624350644507692	-0.633779157923077	-0.651979007032308	-0.5438734906	-0.912427494923077	-0.634203375758462	-0.641853294752308	-0.276838258123077	-0.111693901587692	-0.864185865646154	-0.675495985875385	-0.283239000467692	-0.835634087015385	-0.663276648846154	-0.279675039384615	-0.684047745230769	-0.594545486923077	-0.299200046107692	-0.662148392784615	-0.609868072587692	-0.548977371369231	-0.872575472907692	-0.490601852615385	-0.4634035562	-0.480831354869385	-0.325133276990769	-0.503689809175385	-0.482139140150308	-0.5785520524	-0.901147291338461	-0.621113953507692	-0.00873810787230769	-0.177288829103077	-0.175901640293231	-0.889988662923077	-0.606289107076923	-0.673758607	-0.599604546861538	-0.33863863112	-0.805272407684615	-0.639026568523077	-0.0894262671984615	-0.435920367830769	-0.656125468798462	-0.353312893041538
"30_WALKING_DOWNSTAIRS"	-0.485678980764516	-0.676048102067742	-0.72263040586129	-0.303455680106452	-0.414045093687097	-0.403439680064516	-0.238010468058065	-0.837789235048387	-0.362607717290323	-0.580129531429032	-0.659303206290323	-0.115985123916129	-0.27011921366129	-0.354261731112903	-0.653438632096774	-0.63936731933871	-0.507945820209677	-0.802850371290323	-0.409715887967742	-0.594061731529032	-0.785533081337097	-0.305110866419355	-0.696998979919355	-0.631310332919355	-0.635783506822581	-0.89973627016129	-0.471799379253226	-0.529177801435484	-0.325586372048387	-0.115444996912903	-0.755250060209677	-0.551974427758064	-0.436987510032258	-0.877951244370968	-0.618495027509677	-0.238610767129032	-0.7215736265	-0.427145266003226	-0.396450843454516	-0.502974654435484	-0.718655653519355	-0.742712157370968	-0.804988639387097	-0.378409566796774	-0.394334084274194	-0.328292757145161	-0.330373336593548	-0.643341836327419	-0.396211154596774	-0.648042448335484	-0.881046724337097	-0.488853639991935	-0.404392570693548	-0.325244679548387	-0.330916762516129	-0.955689383225806	-0.448019177790323	-0.543165193580645	-0.585716548322581	-0.591247790567742	-0.729898757887097	-0.599779384059677	-0.210242476983871	-0.403467663467742	-0.574876477580645	-0.510460653129032
"30_WALKING_UPSTAIRS"	-0.429331304061538	-0.548022579553846	-0.567757761246154	-0.423282268293846	-0.486580661938462	-0.453499138241538	-0.286530655184615	-0.666769029415385	-0.291697118938462	-0.754591532369231	-0.688205359384615	-0.282892355263231	-0.141489476784615	-0.135187965558462	-0.662337853261538	-0.597341583292308	-0.443890358615385	-0.712961847984615	-0.531228398075385	-0.595010552353846	-0.579665953861539	-0.378179825358462	-0.825323058323077	-0.521857410933846	-0.462594016138462	-0.469769438138462	-0.426657788515385	-0.812470317184615	-0.552115408346154	-0.195584795169231	-0.748989705292308	-0.474752027123077	-0.192682045153846	-0.686517063584615	-0.478655237292308	-0.250150156238462	-0.608014162015385	-0.507645292324615	-0.367825748355385	-0.442559886707692	-0.586884192355385	-0.552360824646154	-0.805928073276923	-0.187182786756923	-0.512636592918923	-0.406479479153846	-0.4669042318	-0.608053791446154	-0.358973267707692	-0.484744650230769	-0.652964481723077	-0.317125373123077	-0.340465570430769	-0.299550462092308	-0.372166350323077	-0.872120664630769	-0.576654246907692	-0.643092403076923	-0.603415934015385	-0.511656303422769	-0.9022758672	-0.664961958892308	-0.158815975451231	-0.698294154015385	-0.644061141723077	-0.567343294069231
"4_LAYING"	-0.690309235555556	-0.507186703233333	-0.611336102	-0.812001981648148	-0.464208252425926	-0.520549630481482	-0.198734740472222	-0.136786038537037	-0.761552642462963	-0.124024843611111	-0.721169471518519	-0.611032323296296	-0.381495315092593	-0.339365548277778	-0.106385497992593	-0.714342178222222	-0.680385438037037	-0.391986873777778	-0.50106076687037	-0.475112624814815	-0.647921429388889	-0.795472522592593	-0.394175527425926	-0.773989467851852	-0.219432118407407	-0.684732764347778	-0.728877180685185	-0.296797346589444	-0.705165860574074	-0.258443828703704	-0.684734161166667	-0.714071314037037	-0.174461939288889	-0.246215465777778	-0.895783637407407	-0.414624676846296	-0.378126165759259	-0.572843029055556	-0.643627620148148	-0.415657517518519	-0.953044713888889	-0.550682661259259	-0.680097679037037	-0.750549014407407	-0.112798913405463	-0.335578705185185	-0.311223522722222	-0.427899336616667	-0.500780541307407	-0.228313545462963	-0.659996408740741	-0.785007374825926	-0.139040553296296	-0.81733515	-0.261133939922222	-0.424874637074074	-0.813923200462963	-0.350642211185185	-0.72650683787037	-0.824558966574074	-0.563091603851852	-0.722027396346296	-0.531536197185185	-0.112229944907407	-0.867663557537037	-0.726753035496296
"4_SITTING"	-0.88228513418	-0.501548673334	-0.6321396896842	-0.6232743756	-0.261815309112	-0.5131466128	-0.2775151186722	-0.509395427934	-0.76828209236	-0.365475441694	-0.66888947878	-0.73176485296	-0.3942406988166	-0.12256652566	-0.238411417026	-0.55635935796	-0.6840645647	-0.219077734634	-0.705099511	-0.529048503	-0.70627065744	-0.64500315866	-0.24101549262	-0.78596041244	-0.37040809248	-0.69067542826	-0.80159294556	-0.48635220988	-0.50213506362	-0.398371032822	-0.64530143792	-0.87177106086	-0.0766726172804	-0.49437014006	-0.9980933578	-0.64796012578	-0.266273092292	-0.7811585056	-0.55086786342	-0.4302964643	-0.9858076798	-0.50353710454	-0.60209638438	-0.921410591	-0.315444080174	-0.192469540348	-0.55200072237	-0.251442980182	-0.8869372196	-0.339586318726	-0.69602586032	-0.77471117406	-0.085131727182	-0.50136353204	-0.48411536602	-0.31606469434	-0.962006036	-0.51153772692	-0.891965422854	-0.526701424684	-0.4320398465464	-0.90287064174	-0.2511659399	-0.22089799988	-0.84237914842	-0.451921968146
"4_STANDING"	-0.993861891071429	-0.505085171035714	-0.660442008303571	-0.787920200946429	-0.422126080767857	-0.212638043517857	-0.352515851303571	-0.289377184232143	-0.949883795178571	-0.312762311107143	-0.610438289964286	-0.641359896891071	-0.330250898732143	-0.602514671835714	-0.343940719303571	-0.764884390214286	-0.767443459285714	-0.462935037410714	-0.909016506785714	-0.528679919725	-0.643244072076786	-0.928627589464286	-0.440680012042857	-0.589580302857143	-0.430458388882143	-0.575206837696429	-0.80663629	-0.525304445482143	-0.636944030410714	-0.368866696423214	-0.510774527910714	-0.998444364642857	-0.329825456976786	-0.3195108365	-0.768637086125	-0.493528789858571	-0.0422638490446429	-0.855317043446429	-0.628015358392857	-0.168941418467857	-0.755534572589286	-0.764030077333929	-0.591990862375	-0.999668024107143	-0.409975711785714	-0.536382417928571	-0.411454803089286	-0.15733035875	-0.614269681785714	-0.364989221839286	-0.61729750475	-0.943383206928571	-0.193351394448214	-0.360367364444643	-0.481700336783929	-0.165272850664286	-0.978473183928571	-0.582796476410714	-0.788740756785714	-0.495842042232143	-0.414111130510714	-0.844352193589286	-0.419235784535714	-0.234299945	-0.757504353392857	-0.609135454196429
"4_WALKING"	-0.774221079901667	-0.21806447475	-0.83426018485	-0.4625724701	-0.464772422071667	-0.424639466533333	-0.06466166746	-0.30581933535	-0.621299617733333	-0.26423126085	-0.87226335485	-0.545734157533333	-0.225206236663333	-0.281236679733333	-0.251810610933333	-0.81158487965	-0.561535406633333	-0.505485608218333	-0.611404817833333	-0.290347766215	-0.775398156083333	-0.517243359965	-0.3765542542	-0.90388464465	-0.144091794273333	-0.664522198716667	-0.663692046633333	-0.412378553333333	-0.759761072	-0.4185172808	-0.6086303086	-0.705838120483333	-0.044589665535	-0.28777905925	-0.69583145865	-0.24487966885	-0.18350388935	-0.621693175116667	-0.278009581885	-0.21934503292	-0.792236300833333	-0.467490850558333	-0.6365166835	-0.763671877733333	-0.28835107155	-0.507941582121667	-0.282728360816667	-0.40412398695	-0.562526584916667	-0.11481754945	-0.660053371666667	-0.66865454465	-0.432606412215	-0.520518851833333	-0.250773771383333	-0.351346305966667	-0.748093659483333	-0.376485015616667	-0.999585795666667	-0.491172336716667	-0.609529168426667	-0.999548922	-0.4630926789	-0.281743281061667	-0.811345168116667	-0.559009031316667
"4_WALKING_DOWNSTAIRS"	-0.582735331733333	-0.466131639533333	-0.898138245333333	-0.597263099577778	-0.492657334315556	-0.801894214888889	-0.170172099288889	-0.554662253133333	-0.496137391995556	-0.541783476311111	-0.641668637555556	-0.799217534933333	-0.440800084755556	-0.226669344851111	-0.221778912666667	-0.956012815555556	-0.561092214597778	-0.624606945266667	-0.488819006777778	-0.459807812666667	-0.886150935955556	-0.527780602222222	-0.4828623946	-0.836501814066667	-0.245507139953333	-0.851318333577778	-0.382512645377778	-0.625932029213333	-0.540185357824444	-0.473271530568889	-0.837703292531111	-0.491305460533333	-0.03711956058	-0.503796991866667	-0.734272451711111	-0.53348259054	-0.14876004632	-0.47257807728	-0.300909252597778	-0.420142715355556	-0.747348502755556	-0.188046223304444	-0.877505812735556	-0.530275946244444	-0.291454129755556	-0.323364999844444	-0.146328788644444	-0.219256509866667	-0.484393310977778	-0.174565852933333	-0.8766254736	-0.448435649422222	-0.375370755672222	-0.541176692088889	-0.180096296	-0.297370075786667	-0.754965525124444	-0.415559325777778	-0.947365354888889	-0.458841920062222	-0.609922544044444	-0.906863055777778	-0.255524808466667	-0.480458999088889	-0.999271010666667	-0.665857266711111
"4_WALKING_UPSTAIRS"	-0.423648197364231	-0.510528282019231	-0.721317196903846	-0.744092037105769	-0.534001867192308	-0.831808808653846	-0.131935859153846	-0.391722737634615	-0.599713907111538	-0.410858791723077	-0.997313461538462	-0.542059820044231	-0.522328568038462	-0.508711760269231	-0.174004495631538	-0.608037720334615	-0.661465240442308	-0.365791218619038	-0.412318781958269	-0.559128248403846	-0.775447787596154	-0.703392793667308	-0.533143402526923	-0.99957969	-0.206788555326923	-0.912051282826923	-0.620220798096154	-0.508588016205769	-0.981709873461538	-0.124935785515385	-0.807739880846154	-0.630692917576923	-0.0571692465988462	-0.492746017384615	-0.514997892661539	-0.489004652471154	-0.369419917296154	-0.303539158215385	-0.403940958173077	-0.460298043653846	-0.797231890384615	-0.377194001057692	-0.852849688653846	-0.574132826134615	-0.215293009930769	-0.645002356846154	-0.12314762675	-0.448890936923077	-0.320075224213462	-0.153539276403846	-0.919530054173077	-0.60838107275	-0.173382181980769	-0.536955477134615	-0.138259452826923	-0.512804299153846	-0.485158256698077	-0.389133022365385	-0.775098507557692	-0.514932944115385	-0.626866253553846	-0.811963596596154	-0.221814675519231	-0.324222526617308	-0.853948839057692	-0.356470359636538
"5_LAYING"	-0.999033371538462	-0.666279253980769	-0.742147387836538	-0.767205667115385	-0.250149030769231	-0.301424448076923	-0.215210572756731	-0.479892209531538	-0.797584171730769	-0.239622014503846	-0.673943415623077	-0.732749172884615	-0.232805533092308	-0.449107337617308	-0.323463303461538	-0.603140332615385	-0.812129269576923	-0.195643286057692	-0.909220346923077	-0.602987128711538	-0.711938117173077	-0.759986202115385	-0.486552939403846	-0.716508527615385	-0.221519324576923	-0.626564001653846	-0.908682937692308	-0.323656425019231	-0.302748089509615	-0.522037570269231	-0.456903654307692	-0.995238580192308	-0.244693303342308	-0.369715820405769	-0.999517260576923	-0.467144445057692	-0.139814852826923	-0.909067137115385	-0.791865153278846	-0.225838434779231	-0.759759500076923	-0.693340576096154	-0.443970106394231	-0.970036864807692	-0.332455025425577	-0.291863367438462	-0.585984884098077	-0.161558014470731	-0.888390188846154	-0.474735029326923	-0.593677600057692	-0.913522607884615	-0.0526701595884615	-0.343539105342308	-0.47930437875	-0.57074281075	-0.997932685769231	-0.492336460096154	-0.747672928673077	-0.494280192961538	-0.409825820815385	-0.895442455192308	-0.267733626875	-0.0712050241903846	-0.827846775307692	-0.506060140171154
"5_SITTING"	-0.908918143409091	-0.612982840725205	-0.451473611579545	-0.948246641590909	-0.203204691711364	-0.282490217747727	-0.602751109772727	-0.291102159034091	-0.996117491363636	-0.667398214340909	-0.7403761125	-0.730034951461364	-0.229314562920455	-0.605527754090909	-0.351169497659091	-0.661511651704545	-0.735166845113636	-0.392548745386364	-0.660787357270455	-0.596137774636364	-0.501004187795455	-0.945676832272727	-0.444280728181818	-0.617960141343182	-0.639239116431818	-0.635564591363636	-0.997827292954545	-0.601568677002273	-0.508016092090909	-0.295977003636364	-0.506200159068182	-0.999809158636364	-0.495093966954545	-0.212802837136364	-0.565403857877273	-0.801275856272727	0.0115949203409091	-0.662449618159091	-0.653354444318182	-0.0447102792045455	-0.958804409318182	-0.626291972145455	-0.613466400931818	-0.999958496590909	-0.279866928227273	-0.452775876409091	-0.233847825429545	-0.268699554090909	-0.431469236840909	-0.719576003613636	-0.657122697272727	-0.999111850681818	-0.179627454365909	-0.437644249045455	-0.51002937175	-0.381416496575	-0.633381265181818	-0.605691598840909	-0.712389133340909	-0.657428546675	-0.21099586175	-0.826169506363636	-0.416797918090909	-0.0783388558409091	-0.654822209909091	-0.795076440227273
"5_STANDING"	-0.822048657498214	-0.575740502482143	-0.570084663188214	-0.999928949642857	-0.293930575392857	-0.518867756821429	-0.482222573482143	-0.258715723335714	-0.933293806964286	-0.564067424107143	-0.584202143821429	-0.952719247321429	-0.155786444666071	-0.327261143928571	-0.528601220303571	-0.576850528921429	-0.728825622178571	-0.635013038	-0.43673030575	-0.649592294451786	-0.499640398244643	-0.999934245714286	-0.4761861130125	-0.656836004125	-0.47079628	-0.488060973080357	-0.706610301125	-0.485924766107143	-0.403515880732143	-0.530510315339286	-0.523093920560714	-0.7254120428375	-0.469185926875	-0.152748803544643	-0.89955970125	-0.588324740892857	-0.02849211325	-0.423149925196429	-0.424198045160714	-0.134915934821429	-0.841030149457857	-0.492074144875	-0.620086714282143	-0.783913226321429	-0.539596194482143	-0.263024685714286	-0.384563876475	-0.200670258428571	-0.536999064982143	-0.506310443635714	-0.482154070783929	-0.793267784158929	-0.0695560035035714	-0.439083375696429	-0.255968855571429	-0.352107586069643	-0.888813971946429	-0.665441717375	-0.595977787482143	-0.6830515221625	-0.500168638053571	-0.707537401285714	-0.499593489607143	-0.092784109625	-0.7127608643875	-0.7351305535625
"5_WALKING"	-0.820749748125	-0.319470062819643	-0.705458413571429	-0.770453103455357	-0.153806964892857	-0.529053687625	-0.241780699071429	-0.420938527980357	-0.861693912678571	-0.284419036907143	-0.710195720803571	-0.650010098482143	-0.410933153681607	-0.178774021664286	-0.225595837589286	-0.711769159839286	-0.723965987142857	-0.5179205065	-0.446515865285714	-0.284971045594821	-0.630238995660714	-0.759727372910714	-0.197094032	-0.844389117603571	-0.3350486367125	-0.600948692232143	-0.8069981118625	-0.327075980835714	-0.362968781857143	-0.371020901201786	-0.687730989160714	-0.7387248675	-0.331257557321429	-0.415347119767857	-0.986190304642857	-0.409116349857143	-0.245636955464286	-0.579308756071429	-0.4982953046125	-0.391355884982143	-0.998917222321429	-0.528542625357143	-0.732975958642857	-0.803371439553571	-0.226976765071429	-0.122203308142857	-0.440134414839286	-0.268991401125	-0.740850253767857	-0.566468872160714	-0.600140667839286	-0.837355326339286	0.009983613775	-0.753501869410714	-0.297249810678571	-0.520673892135714	-0.844202625	-0.495864785019286	-0.752642982464286	-0.677115407505357	-0.537965618265536	-0.711258573732143	-0.496572340619643	-0.128627580110714	-0.91940068	-0.603720639232143
